Row ID,Customer Name,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9231,Tracy Blumstein,CA-2017-133718,7/23/2017,7/26/2017,First Class,TB-21520,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9,0,27.9936
9232,Resi Pölking,CA-2014-148383,12/27/2014,12/31/2014,Standard Class,RP-19390,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,6,0.7,-694.2936
9233,Lena Radford,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0,31.2444
9234,Lena Radford,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0,0.9468
9235,Lena Radford,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198
9236,Lena Radford,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,0,5.2332
9237,Lena Radford,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4364
9238,Lena Radford,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592
9239,Magdelene Morse,CA-2017-138156,2/11/2017,2/14/2017,First Class,MM-17260,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,0.2,-3.6892
9240,Nona Balk,CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.784,7,0.2,20.5842
9241,Nona Balk,CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Corporate,United States,Tallahassee,Florida,32303,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5.607,3,0.7,-3.9249
9242,Nona Balk,CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Corporate,United States,Tallahassee,Florida,32303,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,3,0.2,0.5754
9243,Darrin Sayre,CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.304,6,0.2,4.6488
9244,Darrin Sayre,CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1,0.15,7.049
9245,Darrin Sayre,CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.224
9246,Darrin Sayre,CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,5,0,15.552
9247,Vicky Freymann,CA-2017-130106,5/22/2017,5/26/2017,Standard Class,VF-21715,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0,2.8536
9248,Vicky Freymann,CA-2017-130106,5/22/2017,5/26/2017,Standard Class,VF-21715,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0,0.7228
9249,Scott Williamson,CA-2016-127761,11/10/2016,11/14/2016,Standard Class,SW-20275,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,1,0.2,1.365
9250,Scott Williamson,CA-2016-127761,11/10/2016,11/14/2016,Standard Class,SW-20275,Consumer,United States,New York City,New York,10009,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,7,0,220.4825
9251,Pauline Webber,CA-2016-105354,12/2/2016,12/6/2016,Standard Class,PW-19030,Corporate,United States,Marion,Iowa,52302,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,0,54.4448
9252,Ken Dana,CA-2017-155712,3/2/2017,3/8/2017,Standard Class,KD-16615,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64
9253,Doug O'Connell,CA-2017-102309,9/23/2017,9/25/2017,Second Class,DO-13645,Consumer,United States,Pine Bluff,Arkansas,71603,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0,63.984
9254,Doug O'Connell,CA-2017-102309,9/23/2017,9/25/2017,Second Class,DO-13645,Consumer,United States,Pine Bluff,Arkansas,71603,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0,6.2208
9255,Guy Armstrong,CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,United States,Columbia,Missouri,65203,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,1,0,15.2225
9256,Guy Armstrong,CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,United States,Columbia,Missouri,65203,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0,6.8724
9257,Guy Armstrong,CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0,4.4344
9258,Guy Armstrong,CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,United States,Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,0,53.2704
9259,Guy Armstrong,CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,3,0,24.393
9260,Guy Armstrong,CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,United States,Columbia,Missouri,65203,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984
9261,Jeremy Lonsdale,CA-2017-167976,11/11/2017,11/14/2017,Second Class,JL-15505,Consumer,United States,Aberdeen,South Dakota,57401,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0,6.63
9262,Stephanie Ulpright,CA-2017-111388,9/2/2017,9/2/2017,Same Day,SU-20665,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997
9263,Fred McMath,CA-2015-124499,10/9/2015,10/13/2015,Standard Class,FM-14380,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0,35.0973
9264,Fred McMath,CA-2015-124499,10/9/2015,10/13/2015,Standard Class,FM-14380,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5,0.1,53.982
9265,Maribeth Yedwab,US-2017-128118,11/24/2017,12/1/2017,Standard Class,MY-17380,Corporate,United States,Memphis,Tennessee,38109,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782
9266,Maribeth Yedwab,US-2017-128118,11/24/2017,12/1/2017,Standard Class,MY-17380,Corporate,United States,Memphis,Tennessee,38109,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7,0.2,24.318
9267,Nathan Mautz,CA-2014-125759,2/8/2014,2/9/2014,First Class,NM-18445,Home Office,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0,5.5328
9268,Carlos Soltero,CA-2015-151869,9/25/2015,9/25/2015,Same Day,CS-11950,Consumer,United States,Freeport,New York,11520,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,1,0.1,6.8388
9269,Carlos Soltero,CA-2015-151869,9/25/2015,9/25/2015,Same Day,CS-11950,Consumer,United States,Freeport,New York,11520,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192
9270,Pete Kriz,US-2017-102183,8/21/2017,8/28/2017,Standard Class,PK-19075,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,7,0.2,11.2308
9271,Pete Kriz,US-2017-102183,8/21/2017,8/28/2017,Standard Class,PK-19075,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,6,0.2,1453.1238
9272,Harry Marie,CA-2016-100510,5/12/2016,5/17/2016,Standard Class,HM-14860,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,3,0,4.4088
9273,Harry Marie,CA-2016-100510,5/12/2016,5/17/2016,Standard Class,HM-14860,Corporate,United States,New York City,New York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0,303.3408
9274,Alan Hwang,CA-2017-146983,9/2/2017,9/6/2017,Standard Class,AH-10210,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0,757.4112
9275,Fred Chung,US-2014-134054,10/10/2014,10/10/2014,Same Day,FC-14335,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,0,112.574
9276,Cathy Prescott,CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,Corporate,United States,Delray Beach,Florida,33445,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6,0.2,13.8528
9277,Cathy Prescott,CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,Corporate,United States,Delray Beach,Florida,33445,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2,0.2,11.98
9278,Sean Christensen,CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792
9279,Sean Christensen,CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,7,0.7,-5.6007
9280,Sean Christensen,CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2,0.3,-28.498
9281,Heather Jas,CA-2016-166772,9/20/2016,9/24/2016,Standard Class,HJ-14875,Home Office,United States,Seattle,Washington,98105,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0,40.97
9282,Cassandra Brandow,US-2017-152898,9/11/2017,9/15/2017,Standard Class,CB-12025,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5,0,20.37
9283,Evan Henry,CA-2016-160486,12/30/2016,1/4/2017,Standard Class,EH-14185,Consumer,United States,West Palm Beach,Florida,33407,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,4,0.2,25.2784
9284,Luke Weiss,CA-2017-102218,9/2/2017,9/4/2017,Second Class,LW-17215,Consumer,United States,Fort Collins,Colorado,80525,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696,2,0.2,3.9474
9285,Michael Kennedy,CA-2014-161032,11/18/2014,11/23/2014,Standard Class,MK-17905,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0,43.2234
9286,John Huston,CA-2015-102778,11/21/2015,11/24/2015,First Class,JH-15820,Consumer,United States,Monroe,North Carolina,28110,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1,0.2,4.7712
9287,Deborah Brumfield,CA-2017-154011,6/19/2017,6/26/2017,Standard Class,DB-13270,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,3,0.8,-11.0208
9288,Deborah Brumfield,CA-2017-154011,6/19/2017,6/26/2017,Standard Class,DB-13270,Home Office,United States,Dallas,Texas,75081,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,0.3,-84.9615
9289,Trudy Brown,US-2017-165456,11/30/2017,12/3/2017,First Class,TB-21625,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,6,0.3,-15.4188
9290,Nathan Mautz,CA-2014-111857,4/23/2014,4/26/2014,Second Class,NM-18445,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,1,0,22.9877
9291,Thomas Thornton,CA-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,Consumer,United States,Dover,Delaware,19901,East,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,3,0,2.8536
9292,Thomas Thornton,CA-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,Consumer,United States,Dover,Delaware,19901,East,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0,15.525
9293,Roland Schwarz,CA-2017-124114,3/2/2017,3/2/2017,Same Day,RS-19765,Corporate,United States,Waco,Texas,76706,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,1,0.8,-0.9452
9294,Trudy Brown,US-2017-116505,11/17/2017,11/21/2017,Second Class,TB-21625,Consumer,United States,Hagerstown,Maryland,21740,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,6,0,20.586
9295,Alice McCarthy,CA-2017-161340,5/28/2017,6/1/2017,Standard Class,AM-10360,Corporate,United States,Cleveland,Ohio,44105,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,3,0.2,5.0286
9296,Alice McCarthy,CA-2017-161340,5/28/2017,6/1/2017,Standard Class,AM-10360,Corporate,United States,Cleveland,Ohio,44105,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,0.5,-64.9376
9297,Michael Paige,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2,0.2,8.2848
9298,Michael Paige,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,4,0.2,24.4768
9299,Michael Paige,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,3,0.2,6.5058
9300,Michael Paige,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992
9301,Michael Paige,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.686,1,0.3,-20.245
9302,Michael Paige,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968,2,0.2,6.123
9303,Michael Paige,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856
9304,Michael Paige,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,3,0.2,5.4432
9305,Michael Paige,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,1,0.8,-2.2878
9306,Marc Harrigan,CA-2015-137603,9/19/2015,9/24/2015,Standard Class,MH-17290,Home Office,United States,Santa Fe,New Mexico,87505,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,8.4,5,0,2.184
9307,Christina Anderson,CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2,0,1.9024
9308,Christina Anderson,CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72
9309,Christina Anderson,CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,0,15.918
9310,Christina Anderson,CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,0,9.9216
9311,Ken Dana,US-2016-102141,8/26/2016,8/31/2016,Standard Class,KD-16615,Corporate,United States,New York City,New York,10024,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.688,8,0.2,45.84
9312,Don Weiss,CA-2017-148642,3/6/2017,3/12/2017,Standard Class,DW-13540,Consumer,United States,Dallas,Texas,75220,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248
9313,Don Weiss,CA-2017-148642,3/6/2017,3/12/2017,Standard Class,DW-13540,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.488,4,0.2,4.7616
9314,Andrew Gjertsen,CA-2015-111948,11/11/2015,11/11/2015,Same Day,AG-10495,Corporate,United States,Detroit,Michigan,48234,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,0,117.1296
9315,Andrew Gjertsen,CA-2015-111948,11/11/2015,11/11/2015,Same Day,AG-10495,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2,0.1,46.7908
9316,Justin Hirsh,CA-2016-161907,4/5/2016,4/9/2016,Standard Class,JH-16180,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.782,3,0.4,-27.7158
9317,Justin Hirsh,CA-2016-161907,4/5/2016,4/9/2016,Standard Class,JH-16180,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,4,0.2,-163.4516
